id,Status_C,Status_CL,Status_D
7905,0.49061094069361094,0.4943894122911492,0.014999647081499845
7906,0.8355068606102882,0.1232280440578468,0.04126509515517132
7907,0.005683541378955125,0.9912644665066636,0.0030519918318556993
7908,0.9873231985398011,0.008980712924473878,0.003696088671926217
7909,0.9568986653545644,0.03664466503661183,0.006456669270160934
7910,0.9922111094404735,0.004705949700696756,0.0030829424355842978
7911,0.9917315093951946,0.005127912185728678,0.003140578308643249
7912,0.02385684819162745,0.9644451145347752,0.011698036831863127
7913,0.0032799389069385113,0.9939030256727175,0.0028170354268292294
7914,0.7663083597796735,0.22180240452745698,0.01188923607938659
7915,0.9255657047187035,0.06627086814677363,0.008163427296492082
7916,0.6566766460309501,0.33120374828115207,0.012119605489117405
7917,0.37957429187815533,0.5818723490777412,0.03855335845512465
7918,0.974856528843618,0.019862660618011042,0.005280810825498114
7919,0.7728642232629904,0.17223072921232688,0.05490504746578471
7920,0.9751082925918354,0.020165750197660336,0.00472595653110826
7921,0.9548342643320741,0.039543655006448825,0.005622080464537163
7922,0.012100574860635536,0.9843378500707894,0.0035615749489387475
7923,0.9214279187071258,0.07101970838885659,0.00755237214593751
7924,0.5069857518766359,0.38341275477021125,0.1096014937065401
7925,0.003326149950954843,0.993794262200459,0.0028795882840079124
7926,0.9430366168076922,0.04976338619564356,0.007199996599908763
7927,0.9257276896071517,0.06537634152683339,0.008895969565427247
7928,0.03142502500619555,0.9617072874300139,0.006867687869093265
7929,0.9685764551746563,0.02543185546320736,0.005991688692173059
7930,0.06534589985655226,0.92211297439845,0.012541126275078666
7931,0.9799352482238137,0.016006781336464892,0.004057970669791153
7932,0.06783845161079892,0.9207127979864476,0.011448749563458642
7933,0.6303066763707388,0.35733419332096833,0.01235913043345095
7934,0.9901972828361881,0.006589763337154176,0.0032129545213533807
7935,0.9808994130233583,0.01464130345244291,0.0044592832536366036
7936,0.8889749207130072,0.08490369012762489,0.026121389571653195
7937,0.3863258187924107,0.5934618150200128,0.020212365738480155
7938,0.9888386267541971,0.007740266942463258,0.0034211063797225704
7939,0.12116976458775257,0.86214256369679,0.016687672068844757
7940,0.7656148401583203,0.1765817455903577,0.05780341354454745
7941,0.0854532049403967,0.8903576301921952,0.02418916510299963
7942,0.9606163418732284,0.03414640461480484,0.00523725403882668
7943,0.009398822567157246,0.986944402000634,0.003656775362267512
7944,0.9879225520103533,0.008214772638282854,0.0038626759282924653
7945,0.9775627746099927,0.01852314720345257,0.003914078726298397
7946,0.9723764636179694,0.02310195088996896,0.004521584442023206
7947,0.9504524704460103,0.04301577516518513,0.006531754793727452
7948,0.06500385192834245,0.9262134956762336,0.008782652251860422
7949,0.019908135795462464,0.9543899768499501,0.025701887001199953
7950,0.9890385146525592,0.007611844141444576,0.0033496404582694372
7951,0.13990183019124375,0.840866580881061,0.019231588633205867
7952,0.16512722333163757,0.8196206727109849,0.015252104369662801
7953,0.005438444444150833,0.9910521297980862,0.00350942602188285
7954,0.9776515039467945,0.01807377431048002,0.004274721724319831
7955,0.24656097217882542,0.7410981649656772,0.012340863006423279
7956,0.006314211632638869,0.9900756592290966,0.00361012943275391
7957,0.9508324539872541,0.041832870266661534,0.007334676463902121
7958,0.005462084934729611,0.991161662965451,0.0033762520729012447
7959,0.1281819814551128,0.8613336252176345,0.010484392931532768
7960,0.04795528350695351,0.9449977652444789,0.0070469507792253715
7961,0.9369310281519965,0.05433031880316354,0.008738653133186603
7962,0.08015826473025899,0.9114949232869557,0.008346811861768513
7963,0.09963183711773879,0.8827026863801223,0.01766547679662826
7964,0.006795552148403837,0.9895434762517894,0.0036609721068805432
7965,0.9868882314504792,0.009194323493757515,0.003917445904490839
7966,0.43734290984775887,0.5493866217502953,0.013270468254701073
7967,0.9059994739872481,0.08548992652613323,0.008510598901320958
7968,0.9783068868863516,0.01695747213938039,0.004735641065807042
7969,0.2466716003887464,0.7386768967713614,0.014651503369973064
7970,0.9674983264352239,0.02750386353033648,0.004997810820933138
7971,0.9908274241847045,0.005905444665797636,0.0032671309469214046
7972,0.6978919120746514,0.2792563798402899,0.02285170832065021
7973,0.9655974254855836,0.02910586741459404,0.0052967071706839005
7974,0.10899391818807001,0.8766505908159283,0.01435549190155653
7975,0.9721899815766453,0.022133901491646388,0.005676117251965615
7976,0.7996466107087907,0.18918135445665452,0.011172034541905913
7977,0.9883372653157758,0.007975472158346049,0.003687262431549492
7978,0.0075360576379661865,0.9882340360088235,0.00422990614798792
7979,0.1918916449058349,0.7940452176968471,0.014063137412042596
7980,0.9727634469496546,0.022504316503458573,0.004732236743366616
7981,0.9779608685154019,0.01651839343997396,0.0055207387256306605
7982,0.8913762799203563,0.09891380306699359,0.009709917800409053
7983,0.9595441942019071,0.03266343215379284,0.007792374078672116
7984,0.061249745778208534,0.9304490054564272,0.008301249696686946
7985,0.4623706126191672,0.5201101101212755,0.017519277215383898
7986,0.07004801221609544,0.8643526003881822,0.0655993879847012
7987,0.4738013595212403,0.5105423258368467,0.015656314446813865
7988,0.8116829026838296,0.1454587799131553,0.042858317226321545
7989,0.962918877381323,0.031069853762796033,0.006011268443595709
7990,0.45989730583216465,0.5265954004210137,0.01350729395480465
7991,0.015495196443783948,0.979865803260794,0.004639001111939807
7992,0.9868456984401547,0.009354878526868473,0.003799423194946041
7993,0.9423632715956403,0.050811759862329074,0.006824968645102015
7994,0.9895306411984892,0.006995763756457767,0.0034735948628376247
7995,0.7442452777736659,0.2434433414438816,0.012311381220505443
7996,0.004615295444038195,0.9909384635504657,0.004446241531895939
7997,0.9653821803235054,0.0293132461279478,0.005304574336305828
7998,0.002999819069163249,0.9942814913211082,0.0027186894925080446
7999,0.0030390493118571315,0.9942351451248438,0.0027258044423127043
8000,0.9295626164095203,0.05813439581496029,0.012302988305600398
8001,0.6941003368856341,0.29089589835668295,0.015003765538079706
8002,0.2847743424898115,0.3084648675929346,0.4067607899172538
8003,0.9614863167251935,0.021973908346775956,0.016539775428662563
8004,0.1629432410305851,0.8273869449941865,0.009669814056443063
8005,0.9696095700332333,0.025620611144946716,0.004769818340054026
8006,0.9356033384378027,0.048917350010204814,0.015479311169156547
8007,0.706914377579975,0.2799728105763607,0.013112811729549633
8008,0.9892225691019625,0.00746466584204741,0.003312764880676992
8009,0.9091157674535468,0.08296968421185709,0.007914547938876115
8010,0.9712261611608752,0.02243818134998338,0.00633565790142658
8011,0.9515811935862932,0.04109042000073539,0.007328387087535903
8012,0.9019323490847987,0.08954044157510686,0.00852720923512498
8013,0.015435368050563706,0.980351755090768,0.004212876770321431
8014,0.9905293405480625,0.005342804601179921,0.004127855483909607
8015,0.9763987398357562,0.019189835010404947,0.004411425271634619
8016,0.9906321733062038,0.006240200163098465,0.0031276275669605592
8017,0.3318826715301226,0.6560695572564469,0.012047771294012478
8018,0.7230652730334807,0.2631358521216618,0.013798874594541648
8019,0.9905201922037233,0.006180141376152039,0.0032996656802200264
8020,0.6687250658052719,0.3163242652175652,0.014950669514606064
8021,0.0560342686670942,0.9374407520466252,0.006524979406376715
8022,0.02430430768628975,0.9692645062661001,0.006431186216941709
8023,0.7792959776706535,0.19171148609874414,0.028992535759419454
8024,0.9718734632619396,0.02376333188327757,0.004363204050228764
8025,0.049007157764946165,0.9431248822933366,0.007867960044788647
8026,0.9899863859103872,0.006688031344984069,0.0033255824670496022
8027,0.9915545435133607,0.005230228692700711,0.0032152290662248177
8028,0.012443214310147159,0.9825052436177507,0.005051541600919199
8029,0.022434874827457298,0.9718527163417958,0.005712408993636225
8030,0.9895795189259025,0.006657633942090609,0.0037628467975429304
8031,0.7862049971947122,0.18174805967535748,0.032046943012134725
8032,0.9622313529304435,0.032160095885061676,0.005608551441252694
8033,0.04612295461486844,0.9384319756597183,0.015445069195332272
8034,0.4272037470142318,0.557092526106211,0.01570372682065929
8035,0.9880544075781041,0.008338984421857275,0.003606607253692142
8036,0.015413035434984618,0.0037644069635610696,0.9808225583579239
8037,0.47944330863444096,0.4945027072941869,0.026053984660350776
8038,0.8667460814441124,0.12451914307374805,0.008734775559443122
8039,0.013430901969975787,0.9726465080797737,0.01392259059076488
8040,0.21204980008864815,0.7700461917017947,0.01790400762057861
8041,0.1901449541306983,0.7982061064735128,0.01164893959687008
8042,0.011482473678097028,0.9845800315422868,0.003937495123800557
8043,0.9758640446542529,0.019415191324104217,0.004720763740957563
8044,0.01503623182290608,0.9791998195349554,0.005763949239859799
8045,0.06675072116986228,0.9137600390991354,0.019489240202185194
8046,0.9623523630118642,0.033031923957905863,0.004615713091428441
8047,0.9668513142080493,0.027688482710070194,0.00546020337084812
8048,0.9645305338788259,0.029485306899316895,0.005984159284436208
8049,0.41423448173849764,0.40712029333755717,0.17864522433496657
8050,0.23061908444251775,0.7570789707109403,0.012301943972276696
8051,0.0054633887430247455,0.9911978289556309,0.003338782597213993
8052,0.9913351685557571,0.004789077150857597,0.0038757535405969917
8053,0.005125349758064434,0.9902833645390227,0.004591285143383118
8054,0.9134598608884822,0.078313001325113,0.008227138682756652
8055,0.36293568187196995,0.6224201516767701,0.014644166223030582
8056,0.9842718197413917,0.010574455464025164,0.0051537243307624245
8057,0.9126113612394613,0.07920479764980004,0.008183841514971353
8058,0.9738356904173441,0.019779991458407337,0.006384318610156058
8059,0.6610917620645903,0.32436575205222107,0.014542485562931456
8060,0.050261112667534226,0.9171499568192665,0.03258893083713764
8061,0.051360124273439875,0.9391319733393076,0.009507902549221675
8062,0.007742055787319512,0.9888568992649438,0.0034010450172174663
8063,0.9829328115897189,0.012108610812522718,0.004958577892247762
8064,0.004630591071813246,0.9915714653093282,0.0037979438636530603
8065,0.8711862742522823,0.11643231239953052,0.012381413348186954
8066,0.9853831664567586,0.010458359782197899,0.004158472585846717
8067,0.02499798538528308,0.969591190964463,0.005410823757006295
8068,0.9723918569895575,0.0221517230567642,0.0054564192597876095
8069,0.9363177464666576,0.0546959147212947,0.008986338245155389
8070,0.9896666938451711,0.006940311488829778,0.0033929956669176225
8071,0.8698876428970318,0.12028491719476743,0.009827439348670901
8072,0.958006312931177,0.03565166451881636,0.006342022781916769
8073,0.9820167327549708,0.013747445469157033,0.00423582118735348
8074,0.9096816438065712,0.08176637107374683,0.008551985645161147
8075,0.987248552939068,0.008905314378898795,0.0038461320764895746
8076,0.9886917294635473,0.007947313837730624,0.0033609567553192386
8077,0.010815026819377222,0.9335392287642861,0.055645744386888
8078,0.1486303757468003,0.8410654263327053,0.010304197697787076
8079,0.9861171605772627,0.010345767112437863,0.003537072636998472
8080,0.9530978066901814,0.030000741402833524,0.016901451406353137
8081,0.9889758970449243,0.007557864890852442,0.0034662369055917246
8082,0.9652011314072848,0.029631334914102695,0.005167533778002442
8083,0.4601473054511604,0.5011303435040813,0.03872235110365611
8084,0.0038979633172205965,0.9930237682325876,0.0030782685987018623
8085,0.9861440234609757,0.01023465379225128,0.003621321999506279
8086,0.0031519563642723536,0.9940590983177298,0.002788945187375476
8087,0.6246299012670665,0.3619519065527517,0.013418192224355079
8088,0.13900736052994242,0.849519527800684,0.011473110727007874
8089,0.025865481396297164,0.9689969046209598,0.0051376142056808365
8090,0.006728536364085226,0.9896151819010259,0.0036562821425722898
8091,0.9743882428029652,0.02015852629328023,0.005453231389662065
8092,0.0030635363205274886,0.9942116065642727,0.0027248567625314923
8093,0.9776992357159202,0.01717512340678437,0.005125641926413544
8094,0.1487346214840924,0.8377192547290406,0.013546123727969237
8095,0.6219099175459202,0.33578133521689163,0.042308747237188186
8096,0.41009623465260203,0.5771623132261076,0.012741452076196808
8097,0.13002036935993785,0.8592020722996132,0.010777558664386977
8098,0.9052406384344109,0.0809784914811549,0.013780869701597958
8099,0.8996395687492327,0.09213519797377841,0.008225233037371363
8100,0.007621954983530536,0.988627247093911,0.003750798507855917
8101,0.31156176807453434,0.6720822745513162,0.0163559576686388
8102,0.9214044643692734,0.06821944217057788,0.010376092738649785
8103,0.260563390097734,0.7041173673142435,0.03531924264692036
8104,0.5926022096836366,0.3583585504056932,0.04903923967507886
8105,0.004556329370803696,0.9922092635406352,0.0032344073093994604
8106,0.9882177548921627,0.008321978005892381,0.003460267005315629
8107,0.0030340511088683074,0.9941631349230541,0.0028028147551464383
8108,0.9705454174090838,0.022929074917966277,0.006525507113420165
8109,0.6797932955936834,0.3060486930049796,0.014158011674659899
8110,0.9923429084124366,0.004242528149221716,0.0034145647014250705
8111,0.9015689474303834,0.07835719812384681,0.02007385438687188
8112,0.9128986853116529,0.07798730665397469,0.00911400746748048
8113,0.003116502435994246,0.9925235420974683,0.0043599557417009225
8114,0.03171452132828536,0.9553419407820877,0.012943537304329376
8115,0.9841178526726148,0.011931371850073787,0.003950775090793998
8116,0.8371228639945002,0.0879028753157175,0.07497426007135448
8117,0.07229129721578899,0.9184035686486938,0.009305133752681079
8118,0.5071415532899254,0.474365546248457,0.018492900446892988
8119,0.5767197659072599,0.3834229535369452,0.03985728034965248
8120,0.9890062281860151,0.006805590978211888,0.004188181008785449
8121,0.1344550560384152,0.8493185015811014,0.016226441909300254
8122,0.9872943080502026,0.00927041520930439,0.0034352763108377532
8123,0.9911380250242253,0.005746186679634724,0.003115789199854149
8124,0.4164897640633221,0.5462559820374837,0.03725425413478565
8125,0.7074858394053244,0.2787352503478915,0.013778909554734153
8126,0.9211619186344311,0.06968869652252063,0.009149384062651708
8127,0.0659160992742445,0.9258402507371877,0.008243649524747198
8128,0.73838996115513,0.24857613467222092,0.0130339035247725
8129,0.9652777121218751,0.009535045289929161,0.025187241934797835
8130,0.4676178059412641,0.5177281744679003,0.014654018847249964
8131,0.006939874952098086,0.9886237080705887,0.004436417312294962
8132,0.9016453949912051,0.05282289548639893,0.04553170969908948
8133,0.9873826345474638,0.008855041163932294,0.0037623240548531676
8134,0.6679620612733393,0.30263675707960697,0.02940118135256427
8135,0.005667027715505688,0.9910917552617404,0.0032412160453599765
8136,0.005447351958038698,0.9911196660869138,0.0034329818367916866
8137,0.030263935529749028,0.9642566809748152,0.005479382820871003
8138,0.16154185738069682,0.8280300206279863,0.010428122120155937
8139,0.024606842043348783,0.9701593046844288,0.005233853554517995
8140,0.8973928538483931,0.09498745634636035,0.0076196903831819525
8141,0.9766750853618681,0.01904367277661055,0.004281241051905739
8142,0.970331222340572,0.010709694670223832,0.01895908247384772
8143,0.9484258621783208,0.012358489897198312,0.03921564815271013
8144,0.07583224066705589,0.9121201292890776,0.01204763039725394
8145,0.9708865775230181,0.024357614728576588,0.004755807763589666
8146,0.9708059090833744,0.022926693373624234,0.00626739632961307
8147,0.48476059354288104,0.4997354580027878,0.01550394852979415
8148,0.9446799606279769,0.047605526793546085,0.007714511613103939
8149,0.9918518181728428,0.004729707199015732,0.0034184742765948502
8150,0.9349092633878462,0.022674350376052848,0.04241638676618168
8151,0.02613495379123334,0.968591647460566,0.005273399506510516
8152,0.9642054514714085,0.03041297944279158,0.0053815692993045856
8153,0.8405353024945997,0.1495631045443027,0.009901592637159298
8154,0.9903777215520692,0.005863700899410139,0.0037585775485206984
8155,0.053593232206134565,0.9276071688590735,0.018799599140934545
8156,0.9904700722179471,0.005902978537557415,0.0036269488358916403
8157,0.9015549928862028,0.08951232514570616,0.008932680815901421
8158,0.9597612501597057,0.01077043579772576,0.029468314977572276
8159,0.386245156536162,0.5939530192612693,0.01980182379028356
8160,0.6296562347867275,0.35517094522033704,0.015172820228526958
8161,0.8375400419399353,0.0662398898413659,0.09622006857208608
8162,0.01845850145938441,0.09839352929945071,0.8831479692779759
8163,0.036191292712234556,0.9562273671773827,0.007581339793806544
8164,0.4963031489704597,0.47766645273543346,0.0260303983235559
8165,0.005212350684538908,0.9914381790152069,0.0033494706703788503
8166,0.73482424057423,0.25164824699122795,0.013527512086676612
8167,0.5568772902915594,0.42246923934673697,0.020653470862335516
8168,0.5548273359274856,0.4328430807015502,0.012329583612077448
8169,0.7873996196401087,0.20199327802420286,0.010607102314982221
8170,0.6586364540549191,0.3059537130791833,0.03540983286589748
8171,0.0035639332411385623,0.9936540443103185,0.0027820218733682557
8172,0.0034449172849805574,0.9933263629786705,0.003228719781442443
8173,0.7357816725901403,0.2505586134275446,0.013659713630768407
8174,0.9805119418641388,0.014666201356846398,0.004821856966751917
8175,0.9918006273917135,0.005065579741167213,0.003133793333240974
8176,0.7270098817050702,0.26140141133542694,0.011588706907967384
8177,0.09107773228625239,0.8954730251367061,0.013449242400347667
8178,0.9568296536607525,0.033162830106044525,0.01000751741116024
8179,0.293927295981703,0.6900425963533702,0.016030108165558866
8180,0.5270192470612683,0.4545531654530503,0.01842758742678339
8181,0.14915596442697315,0.8354777237916914,0.015366311442672628
8182,0.990231156945591,0.006519843642715983,0.0032489986589045467
8183,0.3048769653492912,0.6809977110271329,0.01412532356467805
8184,0.9250389802406908,0.06683078979239605,0.008130229035590809
8185,0.9926976158054162,0.004148998779892522,0.0031533843582107835
8186,0.9798560543627741,0.015269424180906937,0.0048745216495775425
8187,0.056363949280594225,0.9361183285223312,0.007517722465796107
8188,0.9394327588184592,0.05400776330383008,0.006559477342108161
8189,0.10308054945125587,0.8464580428039051,0.05046140703806455
8190,0.023017873717210285,0.5304772469651073,0.4465048785759374
8191,0.986059619237266,0.010178286414715666,0.00376209496552583
8192,0.9838021245412282,0.01252421900810587,0.003673655083131126
8193,0.9761394163014563,0.01967468295023285,0.00418590140262931
8194,0.901093984380102,0.045879460173139826,0.05302655532896226
8195,0.9493231214617583,0.044961737736795106,0.005715140775218462
8196,0.9756378917480436,0.01996636011546952,0.004395748088632445
8197,0.8122044646916288,0.17784132183666912,0.009954213740423549
8198,0.48660443029906314,0.4958566395100602,0.017538930308672457
8199,0.9900283947674346,0.006473569981335048,0.003498035681920873
8200,0.9921480926681616,0.004663465727256186,0.0031884424048801586
8201,0.04005324302379145,0.9534697147036523,0.006477041976111409
8202,0.26922310587695025,0.718346247300773,0.012430646409991532
8203,0.8740878988310685,0.11594275715446298,0.009969343683167958
8204,0.026322260867264045,0.9679440245574781,0.00573371372860087
8205,0.9669777199314472,0.028134654419559913,0.004887625820711203
8206,0.393956524025561,0.5906518113126421,0.015391664656275308
8207,0.9901646378984247,0.006530393149215299,0.003304969146826443
8208,0.05820615505669,0.9316861685144203,0.010107676958970649
8209,0.20133021270941223,0.7867150780779539,0.011954709227358362
8210,0.950992796946901,0.043377184556738065,0.005630018702503582
8211,0.5805704872351144,0.40321767844059286,0.016211834177048263
8212,0.9355389163890185,0.05689422733813064,0.007566856498319403
8213,0.9651307145529444,0.025336037779016926,0.009533247270477994
8214,0.004002449712005543,0.9929854098443748,0.003012139600643715
8215,0.9847746077429348,0.009309819695826296,0.00591557311800795
8216,0.9691557117774835,0.024648933681368817,0.006195355628917661
8217,0.694133475688199,0.24725698291154555,0.05860954246041707
8218,0.040260964331962905,0.9511825910303414,0.008556442723514919
8219,0.9904548774971763,0.005292404574975829,0.004252718045643475
8220,0.9248835352503884,0.06718670482062564,0.00792975987284885
8221,0.46345539953947346,0.5196415703672707,0.016903030067488115
8222,0.09999482793008087,0.8906108745734924,0.009394297944602763
